episode_id,incident_id,true_cause_family,true_root_entity_id,true_pattern_id,correct_remediation,propagation_targets,change_id,cause_selection_stream,background_stream,data_classification
EP-000449,INC-000449,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,KE-0016,WAIT_AND_FAILOVER,"[""COMP-0002"", ""COMP-0020"", ""SVC-0002"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0009"", ""SVC-0010"", ""SVC-0013"", ""SVC-0014"", ""SVC-0018"", ""TEAM-0001""]",,cause:15:142,background:EP-000449,SYNTHETIC
EP-000450,INC-000450,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,KE-0016,WAIT_AND_FAILOVER,"[""COMP-0001"", ""COMP-0019"", ""SVC-0001"", ""SVC-0003"", ""SVC-0005"", ""SVC-0008"", ""SVC-0009"", ""SVC-0013"", ""SVC-0014"", ""SVC-0017"", ""SVC-0018"", ""TEAM-0003""]",,cause:15:143,background:EP-000450,SYNTHETIC
EP-000451,INC-000451,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,KE-0016,WAIT_AND_FAILOVER,"[""SVC-0002"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0008"", ""SVC-0009"", ""SVC-0011"", ""SVC-0012"", ""SVC-0013"", ""SVC-0014"", ""SVC-0015"", ""SVC-0017""]",CHG-000451,cause:15:144,background:EP-000451,SYNTHETIC
EP-000452,INC-000452,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,KE-0016,WAIT_AND_FAILOVER,"[""SVC-0001"", ""SVC-0002"", ""SVC-0003"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0008"", ""SVC-0009"", ""SVC-0010"", ""SVC-0011"", ""SVC-0013"", ""SVC-0014""]",,cause:15:145,background:EP-000452,SYNTHETIC
EP-000453,INC-000453,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,KE-0016,WAIT_AND_FAILOVER,"[""COMP-0002"", ""COMP-0020"", ""SVC-0002"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0009"", ""SVC-0010"", ""SVC-0013"", ""SVC-0014"", ""SVC-0018"", ""TEAM-0001""]",,cause:15:146,background:EP-000453,SYNTHETIC
EP-000454,INC-000454,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,KE-0016,WAIT_AND_FAILOVER,"[""COMP-0001"", ""COMP-0019"", ""SVC-0001"", ""SVC-0003"", ""SVC-0005"", ""SVC-0008"", ""SVC-0009"", ""SVC-0013"", ""SVC-0014"", ""SVC-0017"", ""SVC-0018"", ""TEAM-0003""]",,cause:15:147,background:EP-000454,SYNTHETIC
EP-000455,INC-000455,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,KE-0016,WAIT_AND_FAILOVER,"[""SVC-0002"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0008"", ""SVC-0009"", ""SVC-0011"", ""SVC-0012"", ""SVC-0013"", ""SVC-0014"", ""SVC-0015"", ""SVC-0017""]",,cause:15:148,background:EP-000455,SYNTHETIC
EP-000456,INC-000456,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,KE-0016,WAIT_AND_FAILOVER,"[""SVC-0001"", ""SVC-0002"", ""SVC-0003"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0008"", ""SVC-0009"", ""SVC-0010"", ""SVC-0011"", ""SVC-0013"", ""SVC-0014""]",CHG-000456,cause:15:149,background:EP-000456,SYNTHETIC
EP-000457,INC-000457,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,KE-0016,WAIT_AND_FAILOVER,"[""COMP-0002"", ""COMP-0020"", ""SVC-0002"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0009"", ""SVC-0010"", ""SVC-0013"", ""SVC-0014"", ""SVC-0018"", ""TEAM-0001""]",,cause:15:150,background:EP-000457,SYNTHETIC
EP-000458,INC-000458,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,KE-0016,WAIT_AND_FAILOVER,"[""COMP-0001"", ""COMP-0019"", ""SVC-0001"", ""SVC-0003"", ""SVC-0005"", ""SVC-0008"", ""SVC-0009"", ""SVC-0013"", ""SVC-0014"", ""SVC-0017"", ""SVC-0018"", ""TEAM-0003""]",CHG-000458,cause:15:151,background:EP-000458,SYNTHETIC
EP-000459,INC-000459,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,KE-0016,WAIT_AND_FAILOVER,"[""SVC-0002"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0008"", ""SVC-0009"", ""SVC-0011"", ""SVC-0012"", ""SVC-0013"", ""SVC-0014"", ""SVC-0015"", ""SVC-0017""]",CHG-000459,cause:15:152,background:EP-000459,SYNTHETIC
EP-000460,INC-000460,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,KE-0016,WAIT_AND_FAILOVER,"[""SVC-0001"", ""SVC-0002"", ""SVC-0003"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0008"", ""SVC-0009"", ""SVC-0010"", ""SVC-0011"", ""SVC-0013"", ""SVC-0014""]",,cause:15:153,background:EP-000460,SYNTHETIC
EP-000461,INC-000461,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,KE-0016,WAIT_AND_FAILOVER,"[""COMP-0002"", ""COMP-0020"", ""SVC-0002"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0009"", ""SVC-0010"", ""SVC-0013"", ""SVC-0014"", ""SVC-0018"", ""TEAM-0001""]",CHG-000461,cause:15:154,background:EP-000461,SYNTHETIC
EP-000462,INC-000462,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,KE-0016,WAIT_AND_FAILOVER,"[""COMP-0001"", ""COMP-0019"", ""SVC-0001"", ""SVC-0003"", ""SVC-0005"", ""SVC-0008"", ""SVC-0009"", ""SVC-0013"", ""SVC-0014"", ""SVC-0017"", ""SVC-0018"", ""TEAM-0003""]",CHG-000462,cause:15:155,background:EP-000462,SYNTHETIC
EP-000463,INC-000463,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,KE-0016,WAIT_AND_FAILOVER,"[""SVC-0002"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0008"", ""SVC-0009"", ""SVC-0011"", ""SVC-0012"", ""SVC-0013"", ""SVC-0014"", ""SVC-0015"", ""SVC-0017""]",,cause:15:156,background:EP-000463,SYNTHETIC
EP-000464,INC-000464,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,KE-0016,WAIT_AND_FAILOVER,"[""SVC-0001"", ""SVC-0002"", ""SVC-0003"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0008"", ""SVC-0009"", ""SVC-0010"", ""SVC-0011"", ""SVC-0013"", ""SVC-0014""]",,cause:15:157,background:EP-000464,SYNTHETIC
EP-000465,INC-000465,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,KE-0016,WAIT_AND_FAILOVER,"[""COMP-0002"", ""COMP-0020"", ""SVC-0002"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0009"", ""SVC-0010"", ""SVC-0013"", ""SVC-0014"", ""SVC-0018"", ""TEAM-0001""]",,cause:15:158,background:EP-000465,SYNTHETIC
EP-000466,INC-000466,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,KE-0016,WAIT_AND_FAILOVER,"[""COMP-0001"", ""COMP-0019"", ""SVC-0001"", ""SVC-0003"", ""SVC-0005"", ""SVC-0008"", ""SVC-0009"", ""SVC-0013"", ""SVC-0014"", ""SVC-0017"", ""SVC-0018"", ""TEAM-0003""]",,cause:15:159,background:EP-000466,SYNTHETIC
EP-000467,INC-000467,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,KE-0016,WAIT_AND_FAILOVER,"[""SVC-0002"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0008"", ""SVC-0009"", ""SVC-0011"", ""SVC-0012"", ""SVC-0013"", ""SVC-0014"", ""SVC-0015"", ""SVC-0017""]",CHG-000467,cause:15:160,background:EP-000467,SYNTHETIC
EP-000468,INC-000468,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,KE-0016,WAIT_AND_FAILOVER,"[""SVC-0001"", ""SVC-0002"", ""SVC-0003"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0008"", ""SVC-0009"", ""SVC-0010"", ""SVC-0011"", ""SVC-0013"", ""SVC-0014""]",CHG-000468,cause:15:161,background:EP-000468,SYNTHETIC
EP-000469,INC-000469,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,KE-0016,WAIT_AND_FAILOVER,"[""COMP-0002"", ""COMP-0020"", ""SVC-0002"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0009"", ""SVC-0010"", ""SVC-0013"", ""SVC-0014"", ""SVC-0018"", ""TEAM-0001""]",,cause:15:162,background:EP-000469,SYNTHETIC
EP-000470,INC-000470,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,KE-0016,WAIT_AND_FAILOVER,"[""COMP-0001"", ""COMP-0019"", ""SVC-0001"", ""SVC-0003"", ""SVC-0005"", ""SVC-0008"", ""SVC-0009"", ""SVC-0013"", ""SVC-0014"", ""SVC-0017"", ""SVC-0018"", ""TEAM-0003""]",CHG-000470,cause:15:163,background:EP-000470,SYNTHETIC
EP-000471,INC-000471,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,KE-0016,WAIT_AND_FAILOVER,"[""SVC-0002"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0008"", ""SVC-0009"", ""SVC-0011"", ""SVC-0012"", ""SVC-0013"", ""SVC-0014"", ""SVC-0015"", ""SVC-0017""]",,cause:15:164,background:EP-000471,SYNTHETIC
EP-000472,INC-000472,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,KE-0016,WAIT_AND_FAILOVER,"[""SVC-0001"", ""SVC-0002"", ""SVC-0003"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0008"", ""SVC-0009"", ""SVC-0010"", ""SVC-0011"", ""SVC-0013"", ""SVC-0014""]",,cause:15:165,background:EP-000472,SYNTHETIC
EP-000473,INC-000473,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,KE-0016,WAIT_AND_FAILOVER,"[""COMP-0002"", ""COMP-0020"", ""SVC-0002"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0009"", ""SVC-0010"", ""SVC-0013"", ""SVC-0014"", ""SVC-0018"", ""TEAM-0001""]",,cause:15:166,background:EP-000473,SYNTHETIC
EP-000474,INC-000474,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,KE-0016,WAIT_AND_FAILOVER,"[""COMP-0001"", ""COMP-0019"", ""SVC-0001"", ""SVC-0003"", ""SVC-0005"", ""SVC-0008"", ""SVC-0009"", ""SVC-0013"", ""SVC-0014"", ""SVC-0017"", ""SVC-0018"", ""TEAM-0003""]",,cause:15:167,background:EP-000474,SYNTHETIC
EP-000475,INC-000475,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,KE-0016,WAIT_AND_FAILOVER,"[""SVC-0002"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0008"", ""SVC-0009"", ""SVC-0011"", ""SVC-0012"", ""SVC-0013"", ""SVC-0014"", ""SVC-0015"", ""SVC-0017""]",,cause:15:168,background:EP-000475,SYNTHETIC
EP-000476,INC-000476,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,KE-0016,WAIT_AND_FAILOVER,"[""SVC-0001"", ""SVC-0002"", ""SVC-0003"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0008"", ""SVC-0009"", ""SVC-0010"", ""SVC-0011"", ""SVC-0013"", ""SVC-0014""]",,cause:15:169,background:EP-000476,SYNTHETIC
EP-000477,INC-000477,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,KE-0016,WAIT_AND_FAILOVER,"[""COMP-0002"", ""COMP-0020"", ""SVC-0002"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0009"", ""SVC-0010"", ""SVC-0013"", ""SVC-0014"", ""SVC-0018"", ""TEAM-0001""]",,cause:15:170,background:EP-000477,SYNTHETIC
EP-000478,INC-000478,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,KE-0016,WAIT_AND_FAILOVER,"[""COMP-0001"", ""COMP-0019"", ""SVC-0001"", ""SVC-0003"", ""SVC-0005"", ""SVC-0008"", ""SVC-0009"", ""SVC-0013"", ""SVC-0014"", ""SVC-0017"", ""SVC-0018"", ""TEAM-0003""]",CHG-000478,cause:15:171,background:EP-000478,SYNTHETIC
EP-000479,INC-000479,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,KE-0016,WAIT_AND_FAILOVER,"[""SVC-0002"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0008"", ""SVC-0009"", ""SVC-0011"", ""SVC-0012"", ""SVC-0013"", ""SVC-0014"", ""SVC-0015"", ""SVC-0017""]",,cause:15:172,background:EP-000479,SYNTHETIC
EP-000480,INC-000480,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,KE-0016,WAIT_AND_FAILOVER,"[""SVC-0001"", ""SVC-0002"", ""SVC-0003"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0008"", ""SVC-0009"", ""SVC-0010"", ""SVC-0011"", ""SVC-0013"", ""SVC-0014""]",,cause:15:173,background:EP-000480,SYNTHETIC
EP-000481,INC-000481,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,KE-0016,WAIT_AND_FAILOVER,"[""COMP-0002"", ""COMP-0020"", ""SVC-0002"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0009"", ""SVC-0010"", ""SVC-0013"", ""SVC-0014"", ""SVC-0018"", ""TEAM-0001""]",,cause:15:174,background:EP-000481,SYNTHETIC
EP-000482,INC-000482,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,KE-0016,WAIT_AND_FAILOVER,"[""COMP-0001"", ""COMP-0019"", ""SVC-0001"", ""SVC-0003"", ""SVC-0005"", ""SVC-0008"", ""SVC-0009"", ""SVC-0013"", ""SVC-0014"", ""SVC-0017"", ""SVC-0018"", ""TEAM-0003""]",,cause:15:175,background:EP-000482,SYNTHETIC
EP-000483,INC-000483,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,KE-0016,WAIT_AND_FAILOVER,"[""SVC-0002"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0008"", ""SVC-0009"", ""SVC-0011"", ""SVC-0012"", ""SVC-0013"", ""SVC-0014"", ""SVC-0015"", ""SVC-0017""]",,cause:15:176,background:EP-000483,SYNTHETIC
EP-000484,INC-000484,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,KE-0016,WAIT_AND_FAILOVER,"[""SVC-0001"", ""SVC-0002"", ""SVC-0003"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0008"", ""SVC-0009"", ""SVC-0010"", ""SVC-0011"", ""SVC-0013"", ""SVC-0014""]",,cause:15:177,background:EP-000484,SYNTHETIC
EP-000485,INC-000485,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,KE-0016,WAIT_AND_FAILOVER,"[""COMP-0002"", ""COMP-0020"", ""SVC-0002"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0009"", ""SVC-0010"", ""SVC-0013"", ""SVC-0014"", ""SVC-0018"", ""TEAM-0001""]",,cause:15:178,background:EP-000485,SYNTHETIC
EP-000486,INC-000486,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,KE-0016,WAIT_AND_FAILOVER,"[""COMP-0001"", ""COMP-0019"", ""SVC-0001"", ""SVC-0003"", ""SVC-0005"", ""SVC-0008"", ""SVC-0009"", ""SVC-0013"", ""SVC-0014"", ""SVC-0017"", ""SVC-0018"", ""TEAM-0003""]",,cause:15:179,background:EP-000486,SYNTHETIC
EP-000487,INC-000487,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,KE-0016,WAIT_AND_FAILOVER,"[""SVC-0002"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0008"", ""SVC-0009"", ""SVC-0011"", ""SVC-0012"", ""SVC-0013"", ""SVC-0014"", ""SVC-0015"", ""SVC-0017""]",,cause:15:180,background:EP-000487,SYNTHETIC
EP-000488,INC-000488,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,KE-0016,WAIT_AND_FAILOVER,"[""SVC-0001"", ""SVC-0002"", ""SVC-0003"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0008"", ""SVC-0009"", ""SVC-0010"", ""SVC-0011"", ""SVC-0013"", ""SVC-0014""]",,cause:15:181,background:EP-000488,SYNTHETIC
EP-000489,INC-000489,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,KE-0016,WAIT_AND_FAILOVER,"[""COMP-0002"", ""COMP-0020"", ""SVC-0002"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0009"", ""SVC-0010"", ""SVC-0013"", ""SVC-0014"", ""SVC-0018"", ""TEAM-0001""]",,cause:15:182,background:EP-000489,SYNTHETIC
EP-000490,INC-000490,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,KE-0016,WAIT_AND_FAILOVER,"[""COMP-0001"", ""COMP-0019"", ""SVC-0001"", ""SVC-0003"", ""SVC-0005"", ""SVC-0008"", ""SVC-0009"", ""SVC-0013"", ""SVC-0014"", ""SVC-0017"", ""SVC-0018"", ""TEAM-0003""]",,cause:15:183,background:EP-000490,SYNTHETIC
EP-000491,INC-000491,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,KE-0016,WAIT_AND_FAILOVER,"[""SVC-0002"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0008"", ""SVC-0009"", ""SVC-0011"", ""SVC-0012"", ""SVC-0013"", ""SVC-0014"", ""SVC-0015"", ""SVC-0017""]",,cause:15:184,background:EP-000491,SYNTHETIC
EP-000492,INC-000492,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,KE-0016,WAIT_AND_FAILOVER,"[""SVC-0001"", ""SVC-0002"", ""SVC-0003"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0008"", ""SVC-0009"", ""SVC-0010"", ""SVC-0011"", ""SVC-0013"", ""SVC-0014""]",,cause:15:185,background:EP-000492,SYNTHETIC
EP-000493,INC-000493,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,KE-0016,WAIT_AND_FAILOVER,"[""COMP-0002"", ""COMP-0020"", ""SVC-0002"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0009"", ""SVC-0010"", ""SVC-0013"", ""SVC-0014"", ""SVC-0018"", ""TEAM-0001""]",CHG-000493,cause:15:186,background:EP-000493,SYNTHETIC
EP-000494,INC-000494,EXTERNAL_VENDOR_OUTAGE,VENDOR-0001,KE-0016,WAIT_AND_FAILOVER,"[""COMP-0001"", ""COMP-0019"", ""SVC-0001"", ""SVC-0003"", ""SVC-0005"", ""SVC-0008"", ""SVC-0009"", ""SVC-0013"", ""SVC-0014"", ""SVC-0017"", ""SVC-0018"", ""TEAM-0003""]",,cause:15:187,background:EP-000494,SYNTHETIC
EP-000495,INC-000495,EXTERNAL_VENDOR_OUTAGE,VENDOR-0004,KE-0016,WAIT_AND_FAILOVER,"[""SVC-0002"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0008"", ""SVC-0009"", ""SVC-0011"", ""SVC-0012"", ""SVC-0013"", ""SVC-0014"", ""SVC-0015"", ""SVC-0017""]",,cause:15:188,background:EP-000495,SYNTHETIC
EP-000496,INC-000496,EXTERNAL_VENDOR_OUTAGE,VENDOR-0003,KE-0016,WAIT_AND_FAILOVER,"[""SVC-0001"", ""SVC-0002"", ""SVC-0003"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0008"", ""SVC-0009"", ""SVC-0010"", ""SVC-0011"", ""SVC-0013"", ""SVC-0014""]",CHG-000496,cause:15:189,background:EP-000496,SYNTHETIC
EP-000497,INC-000497,EXTERNAL_VENDOR_OUTAGE,VENDOR-0002,KE-0016,WAIT_AND_FAILOVER,"[""COMP-0002"", ""COMP-0020"", ""SVC-0002"", ""SVC-0004"", ""SVC-0005"", ""SVC-0007"", ""SVC-0009"", ""SVC-0010"", ""SVC-0013"", ""SVC-0014"", ""SVC-0018"", ""TEAM-0001""]",CHG-000497,cause:15:190,background:EP-000497,SYNTHETIC
EP-000498,INC-000498,SOFTWARE_REGRESSION,COMP-0003,KE-0017,ROLLBACK_RELEASE,"[""APP-0003"", ""CAP-0001"", ""CLOUD-0003"", ""COMP-0008"", ""COMP-0010"", ""COMP-0011"", ""COMP-0013"", ""COMP-0017"", ""COMP-0019"", ""COMP-0024"", ""COMP-0025"", ""COMP-0030"", ""DATA-0003"", ""DATA-0006"", ""DATA-0007"", ""DATA-0009"", ""POL-0001"", ""POL-0002"", ""POL-0003"", ""POL-0004"", ""SVC-0003"", ""TEAM-0003""]",,cause:16:0,background:EP-000498,SYNTHETIC
EP-000499,INC-000499,SOFTWARE_REGRESSION,COMP-0010,KE-0017,ROLLBACK_RELEASE,"[""APP-0010"", ""CAP-0004"", ""CLOUD-0010"", ""COMP-0001"", ""COMP-0005"", ""COMP-0011"", ""COMP-0021"", ""COMP-0025"", ""COMP-0029"", ""DATA-0001"", ""DATA-0003"", ""INFRA-0002"", ""POL-0001"", ""POL-0002"", ""POL-0004"", ""SVC-0010"", ""SVC-0013"", ""TEAM-0003""]",,cause:16:1,background:EP-000499,SYNTHETIC
EP-000500,INC-000500,SOFTWARE_REGRESSION,COMP-0017,KE-0017,ROLLBACK_RELEASE,"[""APP-0006"", ""CLOUD-0017"", ""COMP-0003"", ""COMP-0004"", ""COMP-0010"", ""COMP-0011"", ""COMP-0013"", ""COMP-0019"", ""COMP-0023"", ""COMP-0024"", ""COMP-0026"", ""COMP-0028"", ""COMP-0029"", ""DATA-0004"", ""DATA-0007"", ""DATA-0008"", ""DATA-0009"", ""POL-0001"", ""POL-0003"", ""POL-0004"", ""SVC-0017""]",,cause:16:2,background:EP-000500,SYNTHETIC
EP-000501,INC-000501,SOFTWARE_REGRESSION,COMP-0024,KE-0017,ROLLBACK_RELEASE,"[""APP-0006"", ""CAP-0004"", ""CLOUD-0003"", ""COMP-0019"", ""COMP-0030"", ""DATA-0007"", ""INFRA-0001"", ""INFRA-0004"", ""INFRA-0005"", ""INFRA-0006"", ""POL-0002"", ""POL-0003"", ""POL-0004"", ""SVC-0005"", ""SVC-0006"", ""TEAM-0006""]",,cause:16:3,background:EP-000501,SYNTHETIC
EP-000502,INC-000502,SOFTWARE_REGRESSION,COMP-0001,KE-0017,ROLLBACK_RELEASE,"[""APP-0001"", ""CAP-0001"", ""CLOUD-0001"", ""COMP-0005"", ""COMP-0006"", ""COMP-0010"", ""COMP-0012"", ""COMP-0016"", ""COMP-0020"", ""COMP-0021"", ""COMP-0023"", ""COMP-0025"", ""COMP-0027"", ""DATA-0001"", ""DATA-0006"", ""DATA-0007"", ""INFRA-0001"", ""POL-0001"", ""POL-0002"", ""POL-0003"", ""POL-0004"", ""SVC-0001"", ""TEAM-0001"", ""VENDOR-0001""]",,cause:16:4,background:EP-000502,SYNTHETIC
EP-000503,INC-000503,SOFTWARE_REGRESSION,COMP-0008,KE-0017,ROLLBACK_RELEASE,"[""APP-0008"", ""CAP-0004"", ""CLOUD-0008"", ""COMP-0003"", ""COMP-0011"", ""COMP-0013"", ""COMP-0016"", ""COMP-0017"", ""COMP-0019"", ""COMP-0021"", ""COMP-0025"", ""COMP-0029"", ""DATA-0002"", ""INFRA-0003"", ""INFRA-0004"", ""INFRA-0005"", ""POL-0001"", ""POL-0002"", ""POL-0003"", ""POL-0004"", ""SVC-0008"", ""TEAM-0001"", ""VENDOR-0001"", ""VENDOR-0003""]",,cause:16:5,background:EP-000503,SYNTHETIC
EP-000504,INC-000504,SOFTWARE_REGRESSION,COMP-0015,KE-0017,ROLLBACK_RELEASE,"[""APP-0004"", ""CAP-0001"", ""CLOUD-0015"", ""COMP-0030"", ""DATA-0005"", ""INFRA-0001"", ""INFRA-0002"", ""INFRA-0004"", ""INFRA-0006"", ""POL-0002"", ""POL-0003"", ""POL-0004"", ""SVC-0010"", ""SVC-0015"", ""TEAM-0001"", ""VENDOR-0004""]",,cause:16:6,background:EP-000504,SYNTHETIC
EP-000505,INC-000505,SOFTWARE_REGRESSION,COMP-0022,KE-0017,ROLLBACK_RELEASE,"[""APP-0004"", ""CAP-0004"", ""CLOUD-0001"", ""COMP-0001"", ""COMP-0002"", ""COMP-0005"", ""COMP-0007"", ""COMP-0012"", ""COMP-0016"", ""COMP-0023"", ""COMP-0027"", ""COMP-0029"", ""DATA-0003"", ""INFRA-0004"", ""INFRA-0005"", ""INFRA-0006"", ""INFRA-0007"", ""POL-0002"", ""POL-0003"", ""POL-0004"", ""SVC-0004"", ""TEAM-0004"", ""VENDOR-0003"", ""VENDOR-0004""]",,cause:16:7,background:EP-000505,SYNTHETIC
EP-000506,INC-000506,SOFTWARE_REGRESSION,COMP-0029,KE-0017,ROLLBACK_RELEASE,"[""APP-0011"", ""CAP-0001"", ""CLOUD-0008"", ""COMP-0003"", ""COMP-0006"", ""COMP-0007"", ""COMP-0011"", ""COMP-0016"", ""COMP-0017"", ""COMP-0019"", ""COMP-0021"", ""COMP-0023"", ""COMP-0025"", ""DATA-0002"", ""DATA-0003"", ""DATA-0009"", ""INFRA-0003"", ""POL-0001"", ""POL-0002"", ""POL-0003"", ""POL-0004"", ""SVC-0011"", ""TEAM-0004""]",,cause:16:8,background:EP-000506,SYNTHETIC
EP-000507,INC-000507,SOFTWARE_REGRESSION,COMP-0006,KE-0017,ROLLBACK_RELEASE,"[""APP-0006"", ""CAP-0004"", ""CLOUD-0006"", ""COMP-0003"", ""COMP-0005"", ""COMP-0008"", ""COMP-0009"", ""COMP-0013"", ""COMP-0014"", ""COMP-0016"", ""COMP-0017"", ""COMP-0023"", ""COMP-0025"", ""COMP-0029"", ""COMP-0030"", ""DATA-0001"", ""INFRA-0005"", ""INFRA-0006"", ""POL-0002"", ""POL-0003"", ""POL-0004"", ""SVC-0005"", ""SVC-0006"", ""TEAM-0006""]",,cause:16:9,background:EP-000507,SYNTHETIC
EP-000508,INC-000508,SOFTWARE_REGRESSION,COMP-0013,KE-0017,ROLLBACK_RELEASE,"[""APP-0002"", ""CAP-0001"", ""CLOUD-0013"", ""COMP-0003"", ""COMP-0006"", ""COMP-0008"", ""COMP-0011"", ""COMP-0019"", ""COMP-0021"", ""COMP-0029"", ""DATA-0003"", ""DATA-0009"", ""DATA-0010"", ""INFRA-0005"", ""POL-0001"", ""POL-0002"", ""POL-0003"", ""POL-0004"", ""SVC-0013"", ""TEAM-0006"", ""VENDOR-0001""]",,cause:16:10,background:EP-000508,SYNTHETIC
